regcenterName;lendingOfficeName;lendingOfficeCode;type;organizationName;shopName;commercialNetName;shopCode;shopAddress;locationMessage;workingHours;latitude;longitude;order
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС БРОКЕР, ООО ""ДНС РИТЕЙЛ"" Башкортостан Респ, Чишмы рп, Кирова ул, 15А д.";ЭКСПЕРТ-РИТЕЙЛ;2501015020003339;452170, Башкортостан Респ, Чишминский р-н, Чишмы рп, Кирова ул, д. 15А;магазин ДНС;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";54.5902518;55.3820243;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;;14-09 Ситилинк_Респ.Башкортостан,Октябрьский г, Островского ул, д. 5 Б;;770103914018051;452600, Башкортостан респ, Октябрьский г, Островского ул, д. 5 Б;"ТЦ ""РИО"" 1 этаж";"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.485978;53.468058;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС,ООО ""ДНС РИТЕЙЛ""_Респ.Башкортостан,Бураево с, Колхозная ул, д. 16";ЭКСПЕРТ-РИТЕЙЛ;2501015020003174;452960, Башкортостан Респ, Бураевский р-н, Бураево с, Колхозная ул, д. 16;ТЦ Тэмле,главный вход,2 этаж;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";55.8375144;55.4018795;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;ИП Наумов А.А.;"""КОЛЕСА ДАРОМ""_ИП Наумов А.А._Октябрьский_Кувыкина46/3";;020101343000002;452616, Башкортостан Респ, Октябрьский г, Кувыкина ул, д. 46, кор. 3;"Район СПБ здание находится за ларьком ""ПАПА гриль""";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";54.4932858;53.495188;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС_Респ.Башкортостан,Уфа г, Пархоменко ул, д. 156/5;ЭКСПЕРТ-РИТЕЙЛ;2501015020001634;450095, Башкортостан Респ, Уфа г, Пархоменко ул, д. 156/5;МФК ЯЙ,магазин ДНС;"Пн-Пт: 10:00-22:00 ; Сб: 10:00-22:00 ; Вс: 10:00-22:00";54.7414718;55.9690983;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС_Башкортостан респ, Кушнаренковский р-н, Кушнаренково с, Октябрьская ул, д. 71;ЭКСПЕРТ-РИТЕЙЛ;2501015020001967;452230, Башкортостан респ, Кушнаренковский р-н, Кушнаренково с, Октябрьская ул, д. 71;Магазин пятерочка 1 эт,вход с правой стороны ДНС;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";;;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ""ДНС""_Респ.Башкортостан,Уфа,,ул. Менделеева,д. 205А";ЭКСПЕРТ-РИТЕЙЛ;2501017340001663;450071, Башкортостан респ, Уфа г, Менделеева ул, д. 205А;ТЦ Башкортостан,главный вход,2 этаж;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";54.74139;56.0268906;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС,ООО ""ДНС РИТЕЙЛ"",Башкортостан Респ, Месягутово с, Коммунистическая ул, д. 42";ЭКСПЕРТ-РИТЕЙЛ;2501015020001732;452530, Башкортостан Респ, Дуванский р-н, Месягутово с, Коммунистическая ул, д. 42;ТЦ Вега, 1 этаж,главный вход;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";55.5369946;58.2438929;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС_ООО ""ДНС РИТЕЙЛ""_ Респ.Башкортостан,Уфа г, Бакалинская ул, д. 27";ЭКСПЕРТ-РИТЕЙЛ;2501015020002364;450022, Башкортостан респ, Уфа г, Бакалинская ул, д. 27;магазин бытовой техники,вход со стороны улицы;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.7172242;55.984637;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС, ОО ""ДНС Ритейл""_Респ.Башкортостан,Дюртюли г, Василия Горшкова ул, д. 14";ЭКСПЕРТ-РИТЕЙЛ;2501015020002404;452320, Башкортостан респ, Дюртюлинский р-н, Дюртюли г, Василия Горшкова ул, д. 14;магазин ДНС;"Пн-Пт: 09:00-20:00 ; Сб: 09:00-20:00 ; Вс: 09:00-20:00";55.492898;54.8547071;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС_Респ.Башкортостан,Уфа г, Ахметова ул, д. 299;ЭКСПЕРТ-РИТЕЙЛ;2501015020002587;450017, Башкортостан респ, Уфа г, Ахметова ул, д. 299;ТЦ Затон,главный вход,2 этаж;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";54.7571569;55.9065201;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС_ООО ""ДНС РИТЕЙЛ""_Респ.Башкортостан,Октябрьский г, Островского ул, д. 4";ЭКСПЕРТ-РИТЕЙЛ;250101502000098;452614, Башкортостан Респ, Октябрьский г, Островского ул, д. 4;ТРЦ Verba, 1 этаж,магазин бытовой техники;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.4847999;53.4647433;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;ИП Скрябина Анна Алексеевна;Вега -2_Респ.Башкортостан,Месягутово с, Коммунистическая ул, д. 42;;020100404001;452530, Башкортостан Респ, Дуванский р-н, Месягутово с, Коммунистическая ул, д. 42;Кредитный отдел мебельного магазина;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-18:00 ; Вс: 10:00-17:00";55.5369946;58.2438929;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;ИП Ленчевский С.Б.;"""ВИАНОР""_ИП Ленчевский С.Б._Респ.Башкортостан,г.Белебей_Войкова144В";;020101035000002;452000, Башкортостан Респ, Белебеевский р-н, Белебей г, Войкова ул, д. 144, кор. В;Здание шинного центра вианор, с права лесница на 2 этаж с лева 1 стол;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";54.1128437;54.1088461;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;ИП Смолюк В.И.;Меховой салон МЕТЕЛИЦА_ИП Смолюк В.И._Респ.Башкортостан,Белебей г, Красная ул ул, д. 134, кор. 2;;770102333000003;452000, Башкортостан Респ, Белебеевский р-н, Белебей г, Красная ул ул, д. 134, кор. 2;"ТЦ ""ИДЕЛЬ"" лесница слева от здания.";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";54.0974576;54.1024378;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС БРОКЕР, ООО ""ДНС РИТЕЙЛ""_Респ.Башкортостан,Верхние Татышлы с, Ленина ул, д. 68";ЭКСПЕРТ-РИТЕЙЛ;2501015020003077;452830, Башкортостан Респ, Татышлинский р-н, Верхние Татышлы с, Ленина ул, д. 68;ТЦ Алисс,2 этаж,кредитный отдел магазина ДНС;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.2907013;55.8561295;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;УФА;1-4TFH-38;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"", г. Аша, ул. Мира, 2";ЭКСПЕРТ-РИТЕЙЛ;250101502000738;456010, Челябинская обл, Ашинский р-н, Аша г, Мира ул, д. 2;ТЦ Восход,3 этаж;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";54.9922518;57.279729;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;ИП Амирова Р.Ж.;Мир мягкой мебели, Амирова, г.Нягань ул.Сибирская, д.2, кор.1;;720300042000001;628183, Ханты-Мансийский Автономный округ - Югра АО, Нягань г, Сибирская ул, д. 2, кор. 1;Мир мягкой мебели, ,2 ЭТАЖ;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";62.1349511;65.4054492;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС Брокер УП, ООО ""ДНС Ритейл"" 628260, ХМАО-Югра, г. Югорск, ул. Октябрьская, д. 2";ЭКСПЕРТ-РИТЕЙЛ;250101734000163;628260, Ханты-Мансийский Автономный округ - Югра АО, Югорск г, Октябрьская ул, д. 2;"ТЦ ""Лайнер"", 1 этаж";"Пн-Пт: 10:00-22:00 ; Сб: 10:00-22:00 ; Вс: 10:00-22:00";61.3158292;63.3423555;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;ИП Кузнецов К.И.;Мебель,628260, Ханты-Мансийский Автономный округ - Югра АО, Югорск г, поперечный переулок ул, д. 2;;720300549000001;628260, Ханты-Мансийский Автономный округ - Югра АО, Югорск г, Поперечный пер, д. 2;не указано;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";61.3179065;63.3292377;3 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС РИТЕЙЛ ХМАО - Югра АО, Ханты-Мансийск г, Карла Маркса ул, 17 (ТЦ Гермес);ЭКСПЕРТ-РИТЕЙЛ;2501017340002086;628011, Ханты-Мансийский Автономный округ - Югра АО, Ханты-Мансийск г, Карла Маркса ул, д. 17;ТД Гермес, 2 этаж;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";61.0054982;69.0173181;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;ИП Гильмиянов Р. Г.;Напаркой.РФ_М-н На парковой,ИП Гильмиянов Рафаил Гумарович,г.Советский, ул.Парковая , д.6 ,офис 1.;;720300541000003;628240, Ханты-Мансийский Автономный округ - Югра АО, Советский р-н, Советский г, Парковая ул, д. 6;не указано;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";61.3749169;63.5450979;3 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС Брокер УП, ООО ""ДНС Ритейл"" Ханты-Мансийский автономный округ-Югра, г.Урай, ул.Ленина, дом 98";ЭКСПЕРТ-РИТЕЙЛ;250101734000675;628285, Ханты-Мансийский Автономный округ - Югра ао, Урай г, Ленина ул, д. 98;2 этаж;"Пн-Пт: 10:00-22:00 ; Сб: 10:00-22:00 ; Вс: 10:00-22:00";60.1286133;64.7791164;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;ИП Марданов Эльшан Асадуллах оглы;Мир Мебели 2, ИП Марданов Э.А.,г.Советский,Восточная промзона 1, д.1,ТЦ Амбар.;;720300003000005;628240, Ханты-Мансийский Автономный округ - Югра АО, Советский р-н, Советский г, Восточная промзона N1 тер, д. 1;ТЦ Амбар.2этаж;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";61.3706913;63.5667222;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС Брокер УП, ООО ""ДНС Ритейл"" 628001, ХМАО-Югра, АО, Ханты-Мансийск г., Заводская ул., 24 д.";ЭКСПЕРТ-РИТЕЙЛ;250101734000584;628001, Ханты-Мансийский Автономный округ - Югра ао, Ханты-Мансийск г, Заводская ул, д. 24;ТД Мередиан , 2 этаж;"Пн-Пт: 10:00-22:00 ; Сб: 10:00-22:00 ; Вс: 10:00-22:00";60.9667607;69.0384779;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;ИП Пафов Д.Ю.;CFMOTOАвтосалонАвтотрейдНягань,ИП ПафовДЮ,ХМАО - ЮграАО,г.Нягань,ул.Сибирская19б/5;;720300551000001;628183, Ханты-Мансийский Автономный округ - Югра АО, Нягань г, Сибирская ул, д. 19Б/5;не указано;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";62.124281;65.418319;3 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;"ООО ""КС-Плюс""";Автосалон Автотрейд Нягань, Ханты-Мансийский Автономный округ-ЮграАО, г.Нягань, ул.Сибирская19б/5;;720300550000001;628183, Ханты-Мансийский Автономный округ - Югра АО, Нягань г, Сибирская ул, д. 19Б/5;не указано;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";62.124281;65.418319;3 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;2-28ED84F;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС Брокер УП, ООО ""ДНС Ритейл"" ХМАО-Югра, г. Белоярский, ул.Мира,1";ЭКСПЕРТ-РИТЕЙЛ;250101734000776;628162, Ханты-Мансийский Автономный округ - Югра ао, Белоярский г, Мира ул, д. 1;ТЦ Оазис плаза, 1 этаж;"Пн-Пт: 10:00-22:00 ; Сб: 10:00-22:00 ; Вс: 10:00-22:00";63.7234009;66.6720136;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ХАНТЫ-МАНСИЙСК;;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС Брокер УП, ООО ""ДНС РИТЕЙЛ"", Советский г, Западный мкр, д. 1, кор. А";ЭКСПЕРТ-РИТЕЙЛ;2501017340002153;628240, Ханты-Мансийский Автономный округ - Югра ао, Советский р-н, Советский г, Западный мкр, д. 1а д;ТЦ Гранд 2этаж;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";;;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ЧЕБОКСАРЫ;1-4TFH-29;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ""ДНС, ООО """"ДНС РИТЕЙЛ"""", Чувашия, Батыревский, р-н, Батырево, с, Дружбы, ул, дом 6, корпус В";ЭКСПЕРТ-РИТЕЙЛ;2501015020002807;429350, Чувашская республика Чувашия, Батыревский р-н, Батырево с, Дружбы ул, д. 6, кор. В;2 этаж здания Автостанции;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.0626831;47.5845318;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ЧЕБОКСАРЫ;1-4TFH-29;POS;ООО Торнадо;Лидер, Урмары (п. Урмары, ул. Советская,д. 7);;520102064000008;429400, Чувашская республика Чувашия, Урмарский р-н, Урмары пгт, Советская ул, д. 7;МАГАЗИН ЛИДЕР, ГЛАВНЫЙ ВХОД;"Пн-Пт: 08:00-20:00 ; Сб: 08:00-20:00 ; Вс: 08:00-20:00";55.6845987;47.9470838;1,2 порядок
ВОЛЖСКО-УРАЛЬСКИЙ;ЧЕБОКСАРЫ;1-4TFH-29;POS;ООО Арсенал;Магазин Орион, ООО Арсенал (г. Канаш, ул. К.Маркса, д.4);;210102082000001;429335, Чувашская республика Чувашия, Канаш г, К.Маркса ул, д. 4;ТД Орион, 1 этаж;"Пн-Пт: 08:00-18:00 ; Сб: 08:00-18:00 ; Вс: 08:00-18:00";55.5144542;47.4994942;1,2 порядок
