partnerCode;shopName;shopAddress;workingHours;latitude;longitude
GN55;Крнд Ленинградская2;353740, Краснодарский край, Ленинградский р-н, Ленинградская ст-ца, Кооперации ул, дом № 88а;Пн-Вс (08:00-20:00);46,326084;39,391676
GN30;Крнд Ейск4;353680, Краснодарский край, Ейский р-н, Ейск г, Свердлова ул, дом № 85;Пн-Вс (08:00-20:00);46,708557;38,278075
GO90;РнД Цимлянск2;347320, Ростовская обл, Цимлянский р-н, Цимлянск г, Социалистическая ул, дом № 17Г, помещение 3;Пн-Вс (08:00-20:00);47,64611;42,10194
K562;Крнд Мостовской Первомайская ЕС;352570, Мостовской пгт, Первомайская ул 72;Пн-Вс (08:00-19:00);44,40779;40,80156
RH72;Кромы ЕС;303201, Кромы пгт, 25 лет Октября 5 литера А;Пн-Вс (09:00-19:00);52,69284;35,77918
YS49;Вновг ТРЦ Мармелад;173016, Новгородская обл, Великий Новгород г, Ломоносова ул, дом № 29 ТРЦ Мармелад;Пн-Вс (10:00-20:00);58,531396;31,241889
KD71;РСО Моздок Кирова ЕС;363750, Моздок г, Кирова 36;Пн-Вс (09:00-18:00);43,73217;44,6626
N257;Нсиб Станиславского ЕС;630054, Новосибирск г, Станиславского пл 17;Пн-Вс (09:00-21:00);54,98191;82,87296
LE75;РТ Ясный3;462781, Оренбургская обл, Ясненский р-н, Ясный г, Ленина ул, дом № 6;Пн-Вс (10:00-20:00);51,034317;59,875516
GN64;Ствр ТЦ Космос2;355019, Ставропольский край, Ставрополь г, Доваторцев ул, дом № 75А;Пн-Вс (10:00-22:00);44,997364;41,923229
S236;Псков Опочка ЕС;182330, Опочка г, Советская пл 9;Пн-Вс (09:00-20:00);56,71365;28,6589
UE73;Члб ТЦ Кольцо ЕС;454087, Челябинск г, Дарвина ул 18;Пн-Вс (10:00-22:00);55,12684;61,37012
N054;Крск ТЦ Планета3 ЕС;660125, Красноярск г, 9 Мая 77;Пн-Вс (10:00-22:00);56,0509;92,90438
R222;Калязин2 ЕС;171570, Калязин г, Коминтерна ул 34;Пн-Вс (09:00-19:00);57,23963;37,83521
YA32;Брянск26;241020, Брянская обл, Брянск г, Московский пр-кт, дом № 49;Пн-Вс (10:00-21:00);53,215227;34,421566
YO87;Карел ТРК Лотос Плаза;185014, Карелия Респ, Петрозаводск г, Лесной пр-кт, дом № 47а ТРК Лотос Плаза;Пн-Вс (10:00-22:00);61,77615;34,308473
GM23;КЧР Карачаевск3;369200, Карачаево-Черкесская Респ, Карачаевск г, Ленина ул, дом № 25а;Пн-Вс (08:00-20:00);43,770338;41,907832
LE05;ПНЗ Коллаж2;440066, Пензенская обл, Пенза г, Строителей пр-кт, дом № 1В;Пн-Вс (10:00-22:00);53,220423;44,951645
YO39;Архск Котлас ТРЦ Столица;165300, Архангельская обл, Котласский р-н, Котлас г, Мира пр-кт, дом № 18 ТРЦ Столица;Пн-Вс (10:00-21:00);61,236759;46,641849
GD71;Члб Молния Энергетиков;454000, Челябинская обл, Челябинск г, Энергетиков ул, дом № 21 Б;Пн-Вс (10:00-20:00);55,134824;61,45291
L098;Планерная3;125480, Москва г, Планерная ул, дом № 7;Пн-Вс (10:00-22:00);55,862713;37,434939
S624;Калин Балтийск Нептун ЕС;238520, Балтийск г, Ленина пр-кт 65;Пн-Вс (09:00-21:00);54,65453;19,9107
L557;Мытищи XL;141011, Московская обл, Мытищи, Коммунистическая , дом № 1;Пн-Вс (10:00-22:00);55,89184;37,748125
UR65;Пермь Кизел2 ЕС;618350, Пермский край., Кизел г, Советсткая ул, д.28;Пн-Вс (09:00-19:00);59,048717;57,655312
S974;СПб Приозерск Ленина ЕС;188760, Приозерск г, Ленина ул 30;Пн-Вс (09:00-21:00);61,03851;30,1231
RH66;Курск ТРЦ МегаГрин ЕС;305029, Курск г, К.Маркса ул 68;Пн-Вс (10:00-22:00);51,76213;36,18455
LP44;Хаб Комсом-на-Амуре Металлургов2;681013, Хабаровский край, Комсомольск-на-Амуре г, Ленина пр-кт, дом № 18, помещение 20004;Пн-Вс (09:00-21:00);50,554221;137,014501
K847;Адг Яблоновский ЕС;385140, Яблоновский пгт, Промышленная ул 1;Пн-Вс (08:00-18:00);44,98947;38,95271
L518;ТЦ Золотой Вавилон Отрадное;127562, Москва г, Декабристов ул, дом № 12 ТЦ Золотой Вавилон;Пн-Вс (10:00-22:00);55,86771;37,593699
LT51;Бур Улан-Удэ Туполева2;670050, Бурятия Респ, Улан-Удэ г, Туполева ул, дом № 9;Пн-Вс (09:00-21:00);51,864651;107,744016
LA32;РТ Белорецк 8 марта2;453500, Башкортостан Респ, Белорецкий р-н, Белорецк г, 50 лет Октября ул, дом № 78/1;Пн-Вс (10:00-20:00);53,971436;58,426369
S484;Мрмск Североморск ТЦ Лев ЕС;184606, Североморск г, Советская ул 22а;Пн-Вс (10:00-21:00);69,06666;33,42149
GA35;ЕК Ивдель;624590, Свердловская обл, Ивдель г, Трошева ул, дом № 19;Пн-Вс (10:00-19:00);60,700049;60,414341
P680;СРТ Аркадак ЕС;412211, Аркадак г, Каплунова ул 55А;Пн (09:00-18:00), Ср-Чт (09:00-18:00), Сб-Вс (09:00-18:00);51,94524;43,49206
GN11;Крнд Белореченск Ленина;352630, Краснодарский край, Белореченский р-н, Белореченск г, Ленина ул, дом № 82;Пн-Вс (08:00-20:00);44,765828;39,869045
ND14;Хкс Черногорск Юбилейная2 ЕС;655158, Черногорск г, Юбилейная ул 24 А;Пн-Вс (10:00-20:00);53,8282;91,3347
W168;РТ Новочебоксарск Семенова ЕС;429950, Новочебоксарск г, Семенова ул стр 6;Пн-Вс (09:00-20:00);56,10834;47,47493
L545;Электрозаводская ТЦ Заря;107023, Москва г, Семеновская Б ул, дом № 20 ТЦ Заря;Пн-Вс (09:00-21:00);55,781623;37,705333
K158;РСО Алагир Коста ЕС;363246, Алагир г, Коста ул 100;Пн-Вс (08:00-18:00);43,0368;44,22386
YD42;Чаплыгин;399900, Липецкая обл, Чаплыгинский р-н, Чаплыгин г, Советская ул, дом № 29;Пн-Вс (09:00-19:00);53,238976;39,970047
L410;Раменское7;140104, Московская обл, Раменский р-н, Раменское г, Октябрьская, дом № 1В;Пн-Вс (09:00-21:00);55,572102;38,207857
GA86;ЕК ОКЕЙ Бабушкина;620017, Свердловская обл, Екатеринбург г, Бабушкина ул, дом № 2 ТЦ ОКЕЙ;Пн-Вс (10:00-20:00);56,882047;60,630523
U899;Тмн Сорокино ЕС;627500, Большое Сорокино с, Карбышева 1г;Пн-Вс (10:00-18:00);56,6321;69,80999
R815;Иваново ТЦ Ясень ЕС;153038, Иваново г, Строителей пр-кт 25;Пн-Вс (10:00-22:00);56,96508;40,98998
KD97;Крнд Афипский Пушкина ЕС;353235, Краснодарский край, п. Афипский, ул. Пушкина (район рынка) рядом д.126;Пн-Вс (09:00-18:00);44,91191;38,84531
S780;СПб Выборг Северная ЕС;188800, Выборг г, Северная ул 8;Пн-Вс (09:00-21:00);60,71139;28,74993
GC22;Тмн ОКЕЙ;625000, Тюменская обл, Тюмень г, Широтная ул, дом № 199 ТЦ О'КЕЙ;Пн-Вс (10:00-22:00);57,096457;65,624744
GM92;Рнд Пролетарск;347540, Ростовская обл, Пролетарский р-н, Пролетарск г, Пионерская ул, дом № 91;Пн-Вс (08:00-19:00);46,69826;41,726601
GA48;ЕК Качканар2;624351, Свердловская обл, Качканар г, Свердлова ул, дом № 7 г;Пн-Вс (10:00-20:00);58,704551;59,479138
GD14;Члб Бакал;456900, Челябинская обл, Саткинский р-н, Бакал г, Октябрьская ул, дом № 14 А;Пн-Вс (09:00-21:00);54,940618;58,808781
GN90;Крнд Сочи Море Молл;354068, Краснодарский край, Сочи г, Новая Заря ул, дом № 7;Пн-Вс (10:00-22:00);43,605987;39,73256
YR14;СПб Никольское;187026, Ленинградская обл, Тосненский р-н, Никольское г, Советский пр-кт, дом № 160а;Пн-Вс (10:00-19:00);59,699038;30,78524
GM29;КЧР Черкесск ТЦ Россия;369000, Карачаево-Черкесская Респ, Черкесск г, Ленина пр-кт, дом № 25;Пн-Вс (10:00-21:00);44,224252;42,047278
LA01;РТ Белорецк Точисского9;453500, Башкортостан Респ, Белорецкий р-н, Белорецк г, Точисского ул, дом № 9 помещение №3;Пн-Вс (10:00-20:00);53,970255;58,404418
LA57;РТ Давлеканово;453400, Башкортостан Респ, Давлекановский р-н, Давлеканово г, Красная Площадь ул, дом № 14;Пн-Вс (09:00-19:00);54,213151;55,031881
S643;Карел Кемь ЕС;186615, Кемь г, пр. Пролетарский 41;Пн-Вс (09:00-20:00);64,95481;34,59473
KD04;РнД Зимовники Игнатовский ЕС;"347460, Зимовники п, п-ок Игнатовский 9""В""";Пн-Вс (08:00-19:00);47,1456;42,46822
BP02;СРТ Балаково Волжская ЕС;413841, Балаково г, Волжская 100/1;Пн-Вс (10:00-21:00);52,01069;47,79736
P451;РТ Стерлитамак ТЦ Фабри2 ЕС;453117, Стерлитамак г, Худайбердина ул 120;Пн-Вс (10:00-22:00);53,62821;55,94014
YB02;Зубцов;172332, Тверская обл, Зубцовский р-н, Зубцов г, Победы ул, дом № 35, строение 4;Пн-Вс (09:00-20:00);56,176143;34,570352
P141;РТ Туймазы Ленина 10 ЕС;452756, Туймазы г, Ленина ул 10;Пн-Вс (09:00-21:00);54,60872;53,71734
K975;Крнд Дальняя ЕС;350049, Краснодар г, ул. Тургенева / ул. Дальня 138/6/45;Пн-Вс (10:00-20:00);45,06061;38,96193
MV65;Ивантеевка ТЦ Гагарин ЕС;141282, Ивантеевка г, Советский пр-т 2А;Пн-Вс (10:00-22:00);55,97469;37,9069
GL91;Крнд Адлер ТЦ Новый век2;354340, Краснодарский край, Сочи г, Демократическая ул, дом № 52 ТЦ Новый Век;Пн-Вс (10:00-22:00);43,426449;39,927617
N822;Ирк Братск Гидростроитель2 ЕС;665714, Братск г, Гидростроитель п Сосновая ул 19;Пн-Вс (09:00-21:00);56,28481;101,89397
R868;Суземка ЕС;242190, Суземка пгт, Вокзальная 16б;Пн-Вс (09:00-19:00);52,3189;34,07511
GL28;Астр Окей;414024, Астраханская обл, Астрахань г, Боевая ул, дом № 25;Пн-Вс (10:00-22:00);46,338317;48,023226
GN36;Крнд Каневская2;353730, Краснодарский край, Каневской р-н, Каневская ст-ца, Свердликова ул, дом № 197, корпус А;Пн-Вс (08:00-20:00);46,07953;38,959193
GM66;РнД Золотой Вавилон;344000, Ростовская обл, Ростов-на-Дону г, Малиновского ул, дом № 25;Пн-Вс (10:00-22:00);47,230727;39,610553
